city,category,fit_score,status,organization,phone,email,contact,website,size_signal,event_signal,why,sources,type_raw,city_raw,md_line
Cape Coral,church youth programs,5,,Crosspoint Christian Church,(239) 574-1422,unknown,unknown,https://www.crosspointcape.com/,"Three Sunday services (8:30, 10:00, 11:30 AM) at 204 SW 11th Pl; separate Middle School (Tue 6:30-8pm) and High School (Sun 6:30-8:30pm) ministries","""Crosspoint Church Trunk or Treat Fall Festival"" at 204 SW 11th Pl, 4-7pm — free family event featuring Trunk or Treat, inflatables, games and food trucks.","They already rent inflatables and book food trucks for a free public family festival — foam is the same purchase from the same budget line, and the event format is a direct match.",https://fun4fortmyerskids.com/calendar/eventdetail/30172/-/crosspoint-church-trunk-or-treat-fall-festival,church youth programs,Cape Coral,1799
Cape Coral,church youth programs,5,,Grace Church — Cape Coral Campus,(239) 574-7161,info@egracechurch.com,unknown (youth pastor name not published),https://www.egracechurch.com/cape/,Multi-site congregation with three SWFL campuses; Cape Coral campus at 13 SE 21st Place with two Sunday services (9:30am and 11am),"Dedicated ""Vacation Bible School 2026 - Cape Campus"" page, plus a separate VBS page for the Shores campus; weekly student ministry — ""Revolution"" for middle and high schoolers Wednesdays 6:30pm and a Middle School Gathering Sundays 11am.","Large, well-resourced multi-campus church with staffed youth ministry and an actively promoted annual VBS. Same organization as the Fort Myers Central campus already on this list — one relationship, three campuses.",https://www.egracechurch.com/vbs/,church youth programs,Cape Coral,1786
Cape Coral,church youth programs,4,,Cape Coral First United Methodist Church,(239) 542-4051,admin@capecoralfirst.org,unknown,https://capecoralfirst.org,Traditional (8:45am) and Contemporary (11am) Sunday services at 4118 Coronado Pkwy,"""Cape Coral First Methodist Church Fall Festival & Trunk or Treat,"" 4118 Coronado Pkwy, 4-7pm, listed on the Cape Coral Living Magazine community events calendar.","Established church with a specific, currently-listed fall festival that draws families, plus a published office email for outreach.",https://www.capecorallivingmagazine.com/events/273598/trunk-treat-event,church youth programs,Cape Coral,1812
Cape Coral,church youth programs,4,,First Cape Church,(239) 542-3703,unknown,unknown,https://firstcape.org,Southern Baptist congregation at 4117 Coronado Pkwy with a separate youth/children's building on SE 41st Terrace; two Sunday services including a Spanish-language service at 11:45am,"VBS ""What a Mess!"" scheduled June 16-20, 9am-12pm, $10 registration opening March 1, including a t-shirt.","Specific, dated, currently-promoted VBS with registration mechanics and a dedicated children's facility. The ""What a Mess!"" theme is an unusually direct hook for a foam pitch.",https://firstcape.org/vbs/,church youth programs,Cape Coral,1851
Cape Coral,church youth programs,4,,First Christian Church — Cape Coral,unknown,unknown,Pastor Keith Kruger; Pastor Gary Jones (youth pastor name not confirmed),https://www.firstchristiancc.com,2620 Country Club Blvd; multiple pastoral/ministry staff listed including a Creative Arts Pastor and a Children's Director,"""First Christian Church of Cape Coral Fall Festival + Trunk or Treat"" listed as a specific community event, plus a dedicated youth ministry page with weekly worship, teaching and games.",Confirmed fall festival plus a staffed children's and youth structure. No phone found — start through the staff page.,https://fun4fortmyerskids.com/calendar/eventdetail/29528/17/first-christian-church-of-cape-coral-fall-festival-trunk-or-treat,church youth programs,Cape Coral,1838
Cape Coral,church youth programs,4,,New Hope Church (Family Worship Center),(239) 573-1370,unknown,"Pastor Matt Irvin, Youth Group leader",https://www.newhopecapecoral.com,Baptist congregation with two Sunday services (9:30 and 11am) at 431 Nicholas Pkwy East; standalone youth ministry page,"VBS confirmed Monday-Friday, July 14-18, 9am-noon, for ages preschool through 5th grade; weekly Youth Group Sundays 9:30am and Wednesdays 6-8pm.",Specific dated VBS with a defined age range plus an active weekly youth program under a named pastor. A mid-July morning VBS in Cape Coral is prime foam weather; Classic or Deluxe fits a single VBS day.,https://www.newhopecapecoral.com/vacation-bible-school,church youth programs,Cape Coral,1825
Cape Coral,church youth programs,3,,City First Church — Cape Coral,(239) 458-0813,unknown,"Jason and Bianca Callahan, Location Pastors",https://www.cityfirst.church/locations/cape-coral/,Part of the multi-location City First Church network; 121 Del Prado Blvd S with dedicated youth-night programming,"Weekly Youth Nights for 6th-12th graders Wednesdays 6:30pm, with a separately branded ""City First Youth Cape Coral"" presence. The parent brand has historically run a Fall Festival with inflatables and food trucks, but the specific listing found dates to 2017 — a current-year event was NOT confirmed.","Named on-site leadership and an active youth ministry are strong signals, but the large-event evidence is stale. Call to verify this year's fall calendar before pitching.",https://www.cityfirst.church/locations/cape-coral/,church youth programs,Cape Coral,1864
Cape Coral,church youth programs,2,,Cape Coral Community Church,(239) 574-1148,info@capecoralchurch.com,unknown,https://capecoralchurch.com,"811 Santa Barbara Blvd; two Sunday services (9am and 10:45am); branded ""C4 Youth Group"" with its own page","C4 Youth Group meets weekly Wednesdays 6:30pm and is described as involved in community clean-up projects; no dated festival, VBS or trunk-or-treat was found.","Real, active, named youth ministry with a published office email, but no specific large-event evidence surfaced. Worth a call to ask about VBS and fall plans.",https://capecoralchurch.com/youth/,church youth programs,Cape Coral,1877
Cape Coral,church youth programs,2,,Cape Vineyard Community Church,(239) 549-8075,info@capevineyard.com,unknown,https://capevineyard.com,"923 SE 47th Terrace; dedicated ""NOVA Student Ministry"" for 6th-12th graders","NOVA meets weekly Wednesdays 6-8pm and the church maintains a general events page, but no specific VBS, trunk-or-treat or fall festival listing was found.","Confirmed dedicated student ministry with a published email, but no dated event evidence. Check their events page directly before pitching.",https://capevineyard.com/nova,church youth programs,Cape Coral,1890
Cape Coral,church youth programs,2,,Providence Christian Church (PCA),unknown,peter@providencecapecoral.com,"Rev. Peter Stonecipher, Youth Activities contact",https://providencecapecoral.com,"701 Mohawk Pkwy; runs separate boys' and girls' youth group meetings in named rooms of an Education Building, indicating a facility built out for youth ministry","Only weekly youth group meetings were confirmed; no VBS, festival or trunk-or-treat was found.","A named staff contact with a published organizational email is a real lead, but there is no confirmed large-event evidence. Approach as a direct inquiry rather than an event-based pitch.",https://providencecapecoral.com/meet-our-team/,church youth programs,Cape Coral,1903
Cape Coral,country clubs,4,,Cape Coral Yacht Club (club membership side),(239) 574-0806,ccpks@capecoral.gov,unknown,https://www.capecoral.gov/departments/parks_recreation/yacht_club_community_park.php,"City-operated waterfront club at 5819 Driftwood Pkwy functioning as the city's athletic/social club, with annual and semi-annual membership passes granting facility access — beach, marina, pool, tennis/racquetball, ballroom and pavilion","Daddy-Daughter Dance (annual, January), Kids Fishing Derby (annual, September), family-friendly Concert in the Park series, swimming lessons, birthday party packages, playground and shuffleboard beside the pool.","Not a traditional private club, but it is the closest thing Cape Coral has to one and it carries by far the clearest documented family and kids event history of any club-type venue in the city. Cross-listed with the parks record above — one contact, two angles. Same Hurricane Ian reconstruction caveat applies.",https://www.capecoral.gov/departments/parks_recreation/yacht_club_community_park.php,country clubs,Cape Coral,2162
Cape Coral,country clubs,2,,Cape Royal Golf Club,(239) 283-5522,unknown,unknown,https://www.caperoyalgolfclub.com/,"Semi-private 27-hole Gordon Lewis course at 11460 Royal Tee Cir, managed under Troon, with clubhouse grill/lounge (The Caloosa Club), pro shop, pub and tennis; social and golf memberships. This is the successor/rebrand of the former Royal Tee Golf Club at the same address, which is now listed as closed.","Membership includes ""invites to special events""; community activities include a bocce league, euchre club and summer bowling league; the separate Cape Royal HOA hosts ""fun events throughout the year and holiday parties."" No kids or family event evidence found.","Active golf community with a real events calendar and a separate HOA that also programs events, but all documented activity is adult. The HOA is arguably the better door than the club.",https://www.caperoyalgolfclub.com/,country clubs,Cape Coral,2188
